"","SRR14333319","SRR14333320","SRR14333321","SRR14333322","SRR14333323","SRR14333324","SRR14333325","SRR14333326","SRR14333327"
"SpisGene6466",6.91212327651254,7.21926458355155,6.74009403607082,7.5550306403948,8.0413912820096,8.79095064946454,8.66144107757846,9.6412313543892,9.2584040139784
"SpisGene6467",5.76894628569888,5.78576879885608,5.38270299300887,5.63617264250588,5.31093344411557,5.5206275701528,5.86241329335351,4.88591890563313,5.7726839496304
"SpisGene6464",9.92636949937453,9.99717153308787,9.63130112596865,9.00187088680242,9.47713267703575,10.3696669168985,10.2660953619238,11.4629491078865,11.1395719058696
"SpisGene6465",11.7782656123835,11.3387560020467,11.2184674902259,12.2666469534445,12.4759893284398,12.2053319299642,12.905491268717,14.7841992901238,13.876470929639
"SpisGene6462",5.63113269544532,5.67573235933584,5.97613216766333,4.88591890563313,5.53207527831494,5.25432877268116,4.88591890563313,4.88591890563313,4.88591890563313
"SpisGene6463",6.43781089917971,6.58748228269415,6.64323850770225,6.39553450910973,5.96214555970915,6.3590636601367,6.32579311086214,6.44590239198195,6.58719733283375
"SpisGene1119",10.7193223073466,10.4608582314887,10.5557950016868,11.2757956808365,10.3707977725034,10.0584896853733,12.0395313432239,12.1326784912516,11.9250610605239
"SpisGene1118",6.46285206719368,6.52813032693587,5.99672398789124,6.81649863470668,6.6630517543554,6.63596264616323,6.70725409203555,7.2885204410478,6.6108396314398
"SpisGene1117",8.15965305457422,8.37437472075417,8.1464815128989,7.92037547143641,8.30634790413196,7.50477764389365,8.33310012611904,8.53478343224593,8.38003634677964
"SpisGene1116",6.55793557820999,6.26969397607475,6.18154589944446,6.15843531544137,6.72831152117853,6.11059641725073,6.66824353283395,6.25207047141412,6.15747649362687
"SpisGene1115",7.35790021595652,6.94636187132528,6.94051456399694,6.2535925112754,6.76587000201811,6.60471361671786,6.81739653554031,7.93079269528797,7.40289202022019
"SpisGene1114",6.88615639850984,7.24714536203902,7.58463676151913,6.12465819141573,4.88591890563313,6.26368779097141,6.58624618525095,5.76875594917301,6.0058718249979
"SpisGene1113",7.56703405720071,7.33394876674205,7.60627158096864,7.75433299820566,7.23542679682107,6.87789557074596,8.34459542744472,7.97575489342775,7.46480825987341
"SpisGene1112",7.06543130024313,6.87502209854403,7.05856072811295,7.7356457058145,8.09299387206332,8.15718815975391,7.05696918692984,7.23272001286809,7.28377099784656
"SpisGene1111",7.41180329101723,7.09377447748486,7.37281110313311,7.39604185332765,7.35045326928292,8.38534757124,7.63874089679508,7.37666399662215,7.62459644028788
"SpisGene1110",7.82450750660445,7.40327000244262,7.69461276734502,6.65678654747521,8.28238046003896,6.22007952039575,6.29884035409908,9.46562876326463,6.97338357122068
"SpisGene4197",7.44084957485821,7.22628955308964,7.37916258329604,5.69481091746049,5.8814489263118,6.12697674473536,5.67015564363469,6.72927302950495,6.34968567234172
"SpisGene4190",12.8502353676115,12.2777498763428,12.2853373331916,13.1962819651193,12.5259510198891,12.5363911172017,14.923160172266,14.0172051591807,14.3086837891402
"SpisGene4192",7.44658515775545,7.70523401285904,7.51187449687469,9.18242916728168,8.24565146836468,7.31861150789843,7.59056759915917,7.66758259778553,7.7183204724011
"SpisGene4193",7.7392624923948,7.71505937637163,7.73919431853513,7.96097990712776,8.16483272187705,8.06511823468621,8.06724386916724,8.01932119693379,7.92388493681294
"SpisGene4198",7.60833754230648,6.73959721516145,7.08252128361809,5.89269927836449,6.5798091374037,7.25038684306051,5.61322714922492,6.11637614288603,6.0058718249979
"SpisGene4199",9.20128544337459,9.69993880177533,9.91912413912659,8.59512618177154,7.81362125858519,7.31255043497788,8.04619203138072,7.42691854525948,7.95821535793297
"SpisGene16938",5.86390681674276,4.88591890563313,5.71005914176852,4.88591890563313,4.88591890563313,4.88591890563313,4.88591890563313,4.88591890563313,4.88591890563313
"SpisGene16933",5.63113269544532,7.03841393204647,6.63198582737083,4.88591890563313,6.03627353735799,7.02180608080405,4.88591890563313,4.88591890563313,6.19203973917913
"SpisGene16934",7.05779812259362,7.24714536203902,7.28060280336114,8.57451920457681,7.62095322584434,7.61613334697874,7.05696918692984,7.8484579588983,7.24159970160996
"SpisGene16935",6.15021796229439,5.88240977427062,5.76531284179709,6.54517272677786,6.05974618079217,6.22007952039575,6.2136839579141,5.61041517036478,6.19203973917913
"SpisGene16936",8.78006811883062,7.69036410208281,8.10204840191447,6.05346357461538,5.69217298873894,6.4941961763138,7.89715672942561,7.04971279283008,7.40289202022019
"SpisGene16937",7.51359475503549,6.91118955532529,7.05856072811295,7.62810306243328,8.60208221791779,7.88889392014239,6.52083003373813,9.08972909205818,6.99077771491208
"SpisGene13148",6.59170093265582,6.72933768139405,6.665435117912,8.93490775407342,7.62739815328127,7.41769466286511,8.03198044003651,8.45035215503004,8.04053761963745
"SpisGene13149",8.90922858049248,9.10206615049881,9.05703442374419,8.5641029202855,7.47812387307063,8.69023361937926,9.78659583549759,9.98568097814639,9.54156741750266
"SpisGene13146",7.49714794513162,7.60294037600222,7.63284598762977,7.39604185332765,8.59563299787122,8.93751280934544,7.33233787399599,7.6112513580499,7.99172545487209
"SpisGene13147",6.73786273539914,6.32928955824152,6.94931327276836,6.94129025495716,7.22682027973048,7.1444849053996,6.45154249048391,6.51498559362206,6.5133091664715
"SpisGene13144",9.62696140415469,9.59940563122606,9.59472081774759,6.99125843195542,9.57341777817,7.89686180965721,8.07419176997701,7.77380185268937,8.14825239415096
"SpisGene13145",9.93333516481353,10.1682692496256,9.98921078051687,11.1130744800228,10.682121656313,10.8415873431765,10.6264174988842,11.8460689729721,11.1050648815211
"SpisGene13142",5.74334128741366,6.08595628891797,5.58509159975245,5.74909957241537,4.88591890563313,4.88591890563313,4.88591890563313,4.88591890563313,5.91991599953228
"SpisGene23927",4.88591890563313,4.88591890563313,4.88591890563313,5.97658955290743,5.53207527831494,7.34851470048591,5.77214879261842,4.88591890563313,5.96390464128855
"SpisGene2596",6.28914593727024,6.12191802059451,6.74009403607082,6.22282499272263,6.1269582554507,6.07700225666084,5.98214034318879,5.61041517036478,6.65677440226972
"SpisGene2597",7.1465915196356,7.20510259758772,6.91375061358328,6.65678654747521,6.76587000201811,6.79935647269213,6.66824353283395,6.44590239198195,6.74375379540754
"SpisGene2595",6.2745797515759,5.96928734461412,6.32343553983021,4.88591890563313,6.26840438834847,5.36068218005466,5.90414902856957,6.81073383944379,6.43443088949094
"SpisGene2592",5.49660114003682,5.61380361120923,5.93350677811963,4.88591890563313,4.88591890563313,4.88591890563313,5.40289639795672,4.88591890563313,4.88591890563313
"SpisGene2591",6.41220827955424,6.45269821752516,6.46214356017354,6.12465819141573,6.72831152117853,6.02433507853491,6.27120156216627,6.51498559362206,6.25790616286319
"SpisGene24654",6.21424419353853,5.88240977427062,5.81692525913859,4.88591890563313,6.08266352784584,6.11059641725073,5.72287743133709,4.88591890563313,4.88591890563313
"SpisGene24655",6.56929758231456,6.59900508138665,6.58589267051061,5.89269927836449,6.35904220849664,6.65635483569349,6.70725409203555,7.02771279069624,7.31116638276725
"SpisGene24658",6.49942239921863,6.45269821752516,6.48796404234352,6.34093701993863,6.6359379430315,6.38486316156243,6.18370087546879,4.88591890563313,5.33450487920486
"SpisGene9618",4.88591890563313,5.42605708400635,4.88591890563313,6.089704085557,5.37609882897986,5.5863878359862,5.94398786889562,4.88591890563313,6.0058718249979
"SpisGene9619",7.20947647221739,7.08600764019799,6.82991278055178,5.97658955290743,6.28714575919098,6.95186180646509,6.08808325153759,6.20878210374935,6.25790616286319
"SpisGene9610",9.82941164377608,9.74768854844502,9.65433520739303,11.5223563219945,11.4972380798773,10.4351295359308,11.143034642357,11.6081492089733,11.0013748655343
"SpisGene9611",9.44941118673577,9.23718180301323,9.2494002388042,10.3061122608763,11.6574324404657,10.630745466834,8.95828043848268,10.1947609044699,8.93971893578583
"SpisGene9614",5.63113269544532,4.88591890563313,5.42958856906147,5.79982009434095,4.88591890563313,5.5863878359862,5.61322714922492,6.48095925451049,4.88591890563313
"SpisGene9615",8.69328052011834,8.39866615883164,8.09071786611894,7.57630743259699,9.87851298438588,10.3745932679867,8.99140395922118,11.1097157956287,10.2993263955469
"SpisGene9616",7.28895778168515,7.04646753712133,6.80068421751526,7.46645907077307,7.51350453199613,7.42888931140318,7.79101417291961,8.30912701610951,7.66703746100021
"SpisGene9617",8.39297553414459,8.6988468000928,8.64270366339309,7.41992167080678,8.18223538131117,7.80661094185517,9.3185464593595,8.39389073286234,8.41113845770339
"SpisGene8490",5.81780038689275,6.28490278640273,6.11170738127413,6.31259455534365,6.1269582554507,7.20508823101186,6.54304032515613,6.81073383944379,7.16821182425856
"SpisGene1322",8.05287771834828,8.46052328470771,8.42066113081204,4.88591890563313,5.4333072898525,5.5206275701528,5.67015564363469,4.88591890563313,5.43423210738249
"SpisGene1323",7.9292779978127,7.91107836680545,8.24162197450404,7.53341895333754,7.49238619611643,7.79810924893133,7.76532784169768,7.55251903621665,7.76777458038121
"SpisGene14269",5.92871653562115,6.51589289329183,6.69798953821958,4.88591890563313,6.21011963435349,6.22007952039575,4.88591890563313,4.88591890563313,4.88591890563313
"SpisGene14266",6.81419701830361,6.15663341793772,6.7907880647368,5.74909957241537,6.5798091374037,6.11059641725073,6.15282135914798,6.7570234437549,6.04604175506916
"SpisGene14267",7.57747675886341,7.84131978615858,7.62757191294371,7.83545164139147,7.66544835198808,7.72815800279664,8.00311894410933,8.90087970841794,7.75802360545233
"SpisGene14264",7.86736274061623,7.58153905483904,8.12443989531268,8.22975853675442,8.29441484358331,8.42415231765891,8.44939575449817,8.84800775949595,8.69975131428514
"SpisGene14265",6.21424419353853,6.12191802059451,6.35258634916654,4.88591890563313,4.88591890563313,4.88591890563313,5.61322714922492,4.88591890563313,4.88591890563313
"SpisGene14262",9.35909099400962,9.04194254653922,9.39031916186204,10.1276739900194,8.74289788790584,8.96210887385614,9.51833092888955,9.97206165330135,9.82238634216247
"SpisGene14263",6.62453816799003,6.96359337443345,6.92273417790303,6.31259455534365,6.10505781682496,6.6961413091193,6.86903587694024,5.69386891797674,6.25790616286319
"SpisGene14260",6.30351859361043,6.50352610353525,5.91141196755236,5.74909957241537,5.72706071334732,6.09394221390952,5.90414902856957,6.0667832592431,5.7726839496304
"SpisGene14261",5.53305285646349,5.61380361120923,5.95506944540223,5.63617264250588,6.39331065534008,5.40553280976311,5.55100551555422,4.88591890563313,4.88591890563313
"SpisGene8497",6.61369191658749,6.75986476213464,6.94051456399694,6.47277711999522,6.01220986521136,6.47078509882035,6.37779648670641,6.70088454205145,6.15747649362687
"SpisGene8496",7.54590747300342,7.61877592004994,7.70963310958538,7.522484034644,9.30471720757314,9.33062366520128,7.20828326421002,7.68131375631925,7.87075752579958
"SpisGene8499",6.78611606063129,7.03841393204647,7.14435856554023,7.2830378987889,6.80232787815686,6.834867529748,5.94398786889562,7.15449259461561,6.28936904461991
"SpisGene8498",8.59584182058574,8.95696359523722,9.04155984614902,6.69869516032079,7.68408773277309,7.29420167617707,7.01248526346906,6.20878210374935,6.86376379142721
"SpisGene22726",5.84117131254637,6.04862854857343,5.86547820411758,5.19507985103497,6.22990682166871,5.5863878359862,5.61322714922492,5.61041517036478,5.43423210738249
"SpisGene22725",8.65751607190039,8.25627881429565,8.23821006001243,9.93406285081129,9.33396362497962,9.06348489754287,9.52587287216752,8.13260642241423,8.87007497281816
"SpisGene22722",6.48736009728416,5.90494049199023,6.24695282485382,4.88591890563313,5.53207527831494,5.98753199111272,4.88591890563313,5.51496989644328,4.88591890563313
"SpisGene22723",10.0777305389316,9.05340942545242,9.59868492581551,9.16536231513267,6.72831152117853,8.98444411791762,8.8134340676777,8.04060812435951,9.0302654447124
"SpisGene22720",6.65650413819814,6.94636187132528,6.89559184489126,5.74909957241537,5.61688676437615,5.44666813429755,5.55100551555422,6.33372698431426,5.71699247069579
"SpisGene22721",7.21628351515508,6.74977239097054,6.77075752933165,5.74909957241537,6.35904220849664,6.33265090272819,6.6482601387573,7.2885204410478,7.10642986574027
"SpisGene22728",5.4576848280236,4.88591890563313,4.88591890563313,6.05346357461538,6.24932971548496,6.45889925195417,5.90414902856957,5.83711745693297,5.8736300547208
"SpisGene22894",9.18967801219366,9.50666795209056,9.65813862247798,4.88591890563313,10.0827378484096,4.88591890563313,4.88591890563313,10.2567185137405,4.88591890563313
"SpisGene22895",6.13356593825521,6.26969397607475,6.55011623467246,4.88591890563313,6.71553420044939,5.5863878359862,5.67015564363469,4.88591890563313,4.88591890563313
"SpisGene22896",4.88591890563313,4.88591890563313,4.88591890563313,5.97658955290743,4.88591890563313,5.88847842684059,4.88591890563313,4.88591890563313,4.88591890563313
"SpisGene540",8.06759057862145,7.96120606530843,8.19661209943307,4.88591890563313,4.88591890563313,5.40553280976311,4.88591890563313,4.88591890563313,4.88591890563313
"SpisGene541",6.8506883568241,6.77980707481699,7.00927894895319,4.88591890563313,5.79239418879415,4.88591890563313,4.88591890563313,5.61041517036478,4.88591890563313
"SpisGene542",6.68765018388713,6.59900508138665,7.25999383123389,9.09498945789075,7.65288104901738,7.52570774358951,7.87336865081973,6.11637614288603,6.86376379142721
"SpisGene543",9.53439045948275,9.43989060136359,9.62094417690683,13.3028641084273,9.04172479138379,10.671341223849,12.8500814926554,9.68865564866449,10.3124705333811
"SpisGene544",7.18189471869205,6.98059762170093,7.1961896741254,7.97689807061757,7.30235638374324,7.71010552039515,7.11402103707589,6.9117348124343,7.36434039899615
"SpisGene545",7.79370554836318,8.2191831977978,8.32113510159915,7.59726001039885,7.11894698330373,7.19185788253983,7.55077713940782,6.67182363811311,7.97507042311054
"SpisGene546",7.48607248446323,7.72966811884145,7.51761071784897,8.16893924187629,7.10008061727694,7.65449215850608,7.657548921299,8.04060812435951,8.26206260567244
"SpisGene548",10.1766286077529,10.1201275558728,10.4968965951265,8.477911618707,8.59563299787122,8.59890039657624,9.05195567297959,9.34388128831207,8.75398012651716
"SpisGene549",6.41220827955424,6.31469376054079,5.71005914176852,8.03882546720424,7.10954760316538,7.32464542983498,7.56083328500727,6.61153110817467,6.7645724015697
"SpisGene20768",7.66318158409648,7.50958882023189,7.30759826677501,7.48914533286381,8.8576843877636,9.41103523171398,9.25033334709746,8.40209528505886,8.55163374639177
"SpisGene20769",6.19860511855424,6.32928955824152,6.18154589944446,5.74909957241537,7.88485742300694,7.17176207381304,7.80787878541853,6.7570234437549,7.19805430105814
"SpisGene20765",5.76894628569888,6.13942472179308,5.6503670124889,5.69481091746049,6.05974618079217,5.40553280976311,5.40289639795672,6.37237925204391,6.04604175506916
"SpisGene20767",6.88615639850984,6.74977239097054,7.18158626681406,6.22282499272263,6.77814130327408,6.52845270548235,6.32579311086214,4.88591890563313,5.7726839496304
"SpisGene18518",6.48736009728416,5.92690719174603,6.05592546652774,4.88591890563313,6.30556770691879,6.79031944251362,6.49819054173548,6.9117348124343,7.54702697492321
"SpisGene10766",8.38129860601618,8.19158019349477,8.402523543692,7.37173408567206,8.16920352609833,8.0756502836334,7.74793617904653,7.49116113469573,7.55837984572663
"SpisGene4259",7.1888439845451,6.83779476169509,6.29348847706391,6.59107488786475,7.49238619611643,8.23114407298752,7.25929127768904,8.21897145425881,7.88869179919669
"SpisGene20498",4.88591890563313,5.94834548434926,5.76531284179709,5.93562556571858,4.88591890563313,4.88591890563313,4.88591890563313,4.88591890563313,4.88591890563313
"SpisGene20499",8.41604534453072,8.13470196141734,8.10204840191447,6.97481641803618,6.86083224186237,7.62098692058388,6.62794172457421,6.93578074411548,6.78504832443681
"SpisGene20490",6.54646348400197,6.87502209854403,6.665435117912,6.22282499272263,6.21011963435349,6.42248420434204,7.79947200543005,5.76875594917301,7.86170334059769
"SpisGene20495",5.74334128741366,5.67573235933584,5.58509159975245,4.88591890563313,5.37609882897986,5.36068218005466,6.08808325153759,4.88591890563313,5.71699247069579
"SpisGene10768",7.62351247230371,7.59762115533859,7.94291151601281,7.05501946275681,7.35045326928292,7.18519301189585,6.68790429834972,5.90028777871372,6.28936904461991
"SpisGene10588",6.89487089167082,7.12439100990776,6.39492607948979,4.88591890563313,4.88591890563313,5.98753199111272,5.81852157499704,4.88591890563313,6.31994263532044
"SpisGene17865",6.79554650197825,7.03031026825006,7.1961896741254,8.26245030398526,10.006182093942,9.99681976770657,6.35209975838328,7.76096052323667,6.72257926631214
"SpisGene17864",8.77785047843874,9.10757562550139,8.99209618146043,8.88568094285795,10.2162896351257,9.51169794367221,7.61967309548332,7.04971279283008,7.37731321758038
"SpisGene17867",6.13356593825521,6.08595628891797,5.81692525913859,5.69481091746049,5.48484592593151,5.800207648111,5.67015564363469,6.16362236056213,6.15747649362687
"SpisGene17861",6.06403465429006,5.83549185690909,6.50066166963869,6.36856989147038,6.6630517543554,7.00658605286588,5.55100551555422,5.76875594917301,5.8736300547208
"SpisGene17860",10.1715892784269,10.2131554621515,10.3550515379242,8.48897521244696,8.95642974651492,9.12171051450159,9.78030663154002,8.48935190558331,9.44030518365388
"SpisGene17863",10.9613433474821,10.7350613751183,10.5421514882107,11.6828932825784,9.58480989274291,10.5384494761037,12.4310403560333,11.6394798320251,11.9588749533027
"SpisGene17862",6.48736009728416,6.39951348826849,6.42229143424444,6.34093701993863,5.48484592593151,6.277836284645,6.98196035606957,6.40973805590009,6.6791051167148
"SpisGene17869",8.03051592314753,8.05639012943435,8.11328859131532,8.21646740553274,8.79723911688415,8.21539253168302,8.00311894410933,7.39362317798587,7.26986085703358
"SpisGene17868",6.63528765737679,6.13942472179308,5.95506944540223,4.88591890563313,5.4333072898525,6.277836284645,6.12097539267601,5.83711745693297,5.96390464128855
"SpisGene16404",6.34553524275428,6.99738110191678,6.52564951666578,5.84754280972116,6.62214968195553,7.35441665432309,6.70725409203555,6.72927302950495,6.31994263532044
"SpisGene5909",5.71685390848287,6.12191802059451,6.366878765017,6.2535925112754,5.9091729729612,6.99118540855431,4.88591890563313,6.7570234437549,6.56307715638961
"SpisGene16400",8.13545213919842,8.0867385575852,8.25855927325446,9.34582022695541,8.95893854320866,8.13724127727388,8.67057602263413,9.71833754092689,8.79216564475144
"SpisGene16401",7.54590747300342,7.85466756798849,8.09071786611894,7.48914533286381,7.54799381849471,7.52570774358951,6.54304032515613,6.54804987903798,6.43443088949094
"SpisGene16402",7.84180782041043,8.03319155677951,8.02075071813443,8.68913855384446,9.0057895378005,9.05119810409996,8.28018607258556,8.68997511232355,8.21339362942706
"SpisGene16403",6.16660157357637,6.34369404713264,6.18154589944446,6.22282499272263,6.37630769678316,5.5863878359862,5.67015564363469,5.51496989644328,5.59101770324132
"SpisGene5900",6.30351859361043,6.43963297617122,6.38099020692981,5.74909957241537,6.92765037625501,7.02934980002393,4.88591890563313,4.88591890563313,4.88591890563313
"SpisGene5901",6.45039983802481,6.32928955824152,5.93350677811963,6.65678654747521,6.22990682166871,6.57262815529621,6.60727509688259,6.33372698431426,5.91991599953228
"SpisGene5902",7.1537278367116,7.60294037600222,7.57369045241413,6.97481641803618,7.87413175173386,7.84010843550852,6.29884035409908,6.11637614288603,5.91991599953228
"SpisGene5903",8.21346033884367,7.91955853522109,8.2450256842487,8.3318220363799,9.57341777817,9.17766480103074,7.22121915599985,7.65371373405061,7.82488778150197
"SpisGene5904",6.2598135491665,6.52813032693587,6.63198582737083,6.49741172588113,7.49946192958691,7.12365129621702,5.77214879261842,4.88591890563313,6.15747649362687
"SpisGene5905",6.45039983802481,6.42641662007896,6.43573047688202,6.95816239584765,6.56535526329367,6.47078509882035,6.88579147493286,7.04971279283008,6.72257926631214
"SpisGene5906",7.85464373983276,7.59762115533859,7.01762321850845,4.88591890563313,5.4333072898525,5.5206275701528,5.48182689252716,6.58021336265478,4.88591890563313
"SpisGene11838",5.4576848280236,5.75970474561947,5.76531284179709,4.88591890563313,6.21011963435349,7.43999257566495,4.88591890563313,5.51496989644328,4.88591890563313
"SpisGene11839",7.78924913600625,7.58692066366457,7.65374307439411,9.14461050215036,8.72824740329853,9.56813994073654,8.45999087835488,8.62151872373452,8.94819101447587
"SpisGene11837",5.71685390848287,5.61380361120923,5.71005914176852,4.88591890563313,4.88591890563313,4.88591890563313,4.88591890563313,4.88591890563313,4.88591890563313
"SpisGene11830",6.93757328945532,7.01395001060241,7.07458303578291,4.88591890563313,6.37630769678316,6.45889925195417,6.52083003373813,6.44590239198195,6.5133091664715
"SpisGene11831",6.34553524275428,6.68742316810266,7.31426329421369,5.69481091746049,5.98751537889261,7.34258684554343,5.55100551555422,6.67182363811311,5.82470079553717
"SpisGene11832",7.1176544057271,7.47506200294585,7.23201223951471,6.05346357461538,7.02177738173985,7.98910000742049,5.67015564363469,5.9591968049315,4.88591890563313
"SpisGene11833",5.90764245849767,6.19020551101984,6.12962412899955,4.88591890563313,4.88591890563313,5.88847842684059,4.88591890563313,4.88591890563313,4.88591890563313
"SpisGene13577",9.14572363143968,9.14556062328322,9.20149886941763,9.5115269293865,8.91567960657589,8.23427344682737,9.41920913451201,9.32684015729901,9.64918646444876
"SpisGene13576",7.03462727014423,6.58748228269415,6.69798953821958,7.03936955946767,6.49030398347955,6.85225462805534,7.58072742488861,7.2885204410478,7.26986085703358
"SpisGene13573",6.76703878127114,6.84720475760059,6.59758314098681,6.1911300818334,6.89467903424473,6.71555977922776,5.86241329335351,7.47538191167861,6.43443088949094
"SpisGene13572",6.64594234793369,6.52813032693587,6.63198582737083,6.59107488786475,6.53590752215289,6.72515526459771,6.18370087546879,6.9117348124343,6.78504832443681
"SpisGene13571",8.249299875083,8.65174396669376,8.57426427722198,6.31259455534365,6.60820171408032,6.53965252459346,4.88591890563313,6.29366777367875,6.53845607413949
"SpisGene13570",6.15021796229439,6.38581766238965,6.48796404234352,5.89269927836449,6.03627353735799,6.58341944910446,6.01878033694445,7.76096052323667,6.6791051167148
"SpisGene13579",7.88830713716023,8.16697732336493,7.94291151601281,6.22282499272263,6.59408970849161,6.77204694449421,7.11402103707589,6.37237925204391,7.07441721111519
"SpisGene13578",6.39918687820961,6.29990037887704,6.19828534802923,6.69869516032079,6.01220986521136,5.82316685288899,6.35209975838328,5.83711745693297,6.34968567234172
"SpisGene3243",7.96121311696352,7.52653087201829,7.81508127064024,6.90686571018866,5.85280404652604,7.38929760436278,9.00227713445059,7.1941815344701,8.47137254585447
"SpisGene3991",4.88591890563313,5.85927518082275,5.61851805334485,4.88591890563313,5.37609882897986,4.88591890563313,4.88591890563313,4.88591890563313,4.88591890563313
"SpisGene3990",9.00325663972072,7.22628955308964,6.84902828283936,7.9367586888969,8.0603754070161,10.0239577909694,8.73728662809356,8.91807846578292,9.84970602914568
"SpisGene3993",8.20352625708502,8.44312272049686,8.42665591835895,7.43170601565032,7.8687378922158,7.92828730487708,7.9127936375379,6.81073383944379,6.99077771491208
"SpisGene3992",8.52873876608207,7.80049255628288,7.61696288205659,10.8163952498382,10.3499860249127,9.47280036426637,10.8000469602459,10.738985020886,10.4028055154797
"SpisGene3995",9.67407936892092,9.98128653826143,9.79798885482974,6.59107488786475,8.81120268511902,7.47815650458037,8.97677685031221,8.42642848226375,7.94115526039954
"SpisGene3994",7.46928908970204,7.48087739291107,7.59007742539587,4.88591890563313,4.88591890563313,5.5206275701528,5.61322714922492,4.88591890563313,5.59101770324132
"SpisGene3997",7.40591879327208,7.72966811884145,7.41665896663393,7.7999809465861,7.11894698330373,7.30646194966781,7.43499198118408,7.39362317798587,7.41550282401378
"SpisGene3996",5.74334128741366,5.32779100402115,4.88591890563313,4.88591890563313,6.89467903424473,5.5863878359862,6.24283250416191,7.66758259778553,5.65682207360847
"SpisGene3999",8.10727596734887,7.96938914491008,8.09828166834207,8.83470077504185,8.27024298706799,8.10335676106864,8.67512166770763,9.0693636715597,8.52915983260924
"SpisGene7671",6.86854628300718,6.06747140262633,6.3085648332674,7.43170601565032,5.96214555970915,5.92942249329574,7.23403078106613,7.3420944952139,6.74375379540754
"SpisGene7672",5.37004333341657,4.88591890563313,4.88591890563313,8.14104473713106,7.36611206830773,7.28802934484674,7.48884025766815,6.40973805590009,7.24159970160996
"SpisGene7673",7.05779812259362,7.18357299983441,6.7907880647368,6.36856989147038,7.47093646617657,7.05172239699736,4.88591890563313,4.88591890563313,5.8736300547208
"SpisGene7674",7.97300374164085,7.34681981685363,7.04233962431759,6.97481641803618,9.07908818720946,8.63236324627962,7.62923993503424,11.2695692776315,8.75880947333937
"SpisGene7675",5.94930440461781,6.29990037887704,6.230978965976,6.79762228367301,6.6630517543554,6.63596264616323,6.29884035409908,6.54804987903798,6.22548795519627
"SpisGene7676",7.26952549355877,5.90494049199023,4.88591890563313,8.06136265550856,6.9057642595777,8.61572994796811,6.56483995767044,9.12468724215367,7.67744715069664
"SpisGene7679",7.86313592905364,8.06403877592649,7.8649546827555,7.522484034644,8.12937048724191,7.79810924893133,7.50979870211069,6.51498559362206,7.16821182425856
"SpisGene14714",7.49162143259309,7.33394876674205,7.34059849494106,7.66818319213687,7.01165063210289,8.49091694349577,6.74506407036898,8.48935190558331,6.25790616286319
"SpisGene14715",6.61369191658749,6.32928955824152,6.38099020692981,7.05501946275681,6.81424823997402,8.05450680749038,6.54304032515613,7.15449259461561,7.02488083678047
"SpisGene14712",7.70174415139238,8.13832477105218,8.10204840191447,5.89269927836449,9.35503881808726,6.66642383743967,6.18370087546879,8.46608057284988,6.22548795519627
"SpisGene14713",6.92914597764387,6.65501775909019,6.6206272680699,7.54426734765118,7.82482015632166,8.5320589937789,6.66824353283395,7.00533457928482,6.40688488398806
"SpisGene14710",8.03051592314753,7.71015539925032,7.60627158096864,6.94129025495716,8.53623817958018,7.31861150789843,6.05405348727763,6.40973805590009,6.72257926631214
"SpisGene14711",5.74334128741366,5.98976161354565,5.84155395007294,5.84754280972116,5.48484592593151,5.72707364403572,5.98214034318879,6.11637614288603,6.22548795519627
"SpisGene14718",7.08056541158517,7.82332178245661,7.29416832265211,6.2535925112754,6.6359379430315,6.86085935025862,5.67015564363469,6.72927302950495,6.53845607413949
"SpisGene10005",5.60005218214302,5.42605708400635,5.6503670124889,4.88591890563313,5.8814489263118,5.61689807693623,4.88591890563313,4.88591890563313,5.51781093642078
"SpisGene10003",5.68939607178318,5.85927518082275,5.97613216766333,4.88591890563313,5.53207527831494,4.88591890563313,5.94398786889562,4.88591890563313,4.88591890563313
"SpisGene25895.Novel",6.97890104079984,6.98901656381788,6.94051456399694,5.93562556571858,7.54116501682505,6.6961413091193,7.58072742488861,7.63970425846358,7.74820373547129
"SpisGene19523",6.56929758231456,6.26969397607475,6.33810727158244,6.12465819141573,5.53207527831494,5.64608645632569,5.90414902856957,5.69386891797674,6.25790616286319
"SpisGene19526",7.38212223702475,7.48666812587694,7.48868607474635,7.60761791283203,7.79094978082016,7.84010843550852,7.84916864034506,9.01714749822281,7.32465769271639
"SpisGene19527",6.71802285752025,6.79943568988828,6.58589267051061,6.65678654747521,6.37630769678316,6.50572704052035,6.88579147493286,6.93578074411548,6.70103471787604
"SpisGene2157",7.25641238409293,7.03031026825006,6.83950671311839,5.93562556571858,7.61447803651576,7.48352238091199,5.61322714922492,8.12267594434553,7.02488083678047
"SpisGene10562",8.6282449536508,7.26768091968273,6.56216195928227,9.24549329879872,8.98378780015102,7.91266273738685,9.92033906897212,10.0699216082963,9.29202830480998
"SpisGene19528",6.91212327651254,6.80913578616318,6.665435117912,6.61337975359364,7.89018956012663,8.41592575809025,7.42396213236949,8.62151872373452,8.54604841716321
"SpisGene19529",5.60005218214302,5.732739943802,5.68082912249599,4.88591890563313,5.9091729729612,5.64608645632569,5.67015564363469,4.88591890563313,5.71699247069579
"SpisGene11676",5.63113269544532,5.70478452190304,5.99672398789124,4.88591890563313,6.59408970849161,6.04221300335968,6.12097539267601,6.72927302950495,5.96390464128855
